tax_id	pathways
105560	methanol oxidation
105560	aromatic compound degradation
105560	methanol oxidation
133924	methylotrophy
133924	methylotrophy
408	aerobic anoxygenic phototrophy
408	photoheterotrophy
408	methylotrophy
408	aerobic anoxygenic phototrophy
408	methylotrophy
364030	thiosulfate oxidation dark
364030	aerobic chemo heterotrophy
364030	nitrification
364030	arsenite oxidation
364030	aerobic chemo heterotrophy
364030	arsenite oxidation
364030	iron oxidation dark
364030	nitrification
364030	sulfur oxidation dark
364030	thiosulfate oxidation dark
364030	sulfur oxidation dark
1007084	nitrification
1007084	nitrification
1088740	nitrification
1088740	nitrification
46770	nitrification
46770	nitrification
497727	nitrification
497727	nitrification
498375	nitrification
498375	nitrification
1034015	nitrification
1034015	nitrification
1034015	urea degradation
1459637	nitrification
1459637	nitrification
1170320	nitrification
1170320	nitrification
338192	nitrification
338192	nitrification
1510466	nitrification
1510466	nitrification
1078905	nitrification
1078905	nitrification
260086	nitrification
260086	nitrification
1410606	nitrification
1410606	nitrification
311458	nitrification
311458	nitrification
82367	nitrite reduction
82367	denitrification
82367	hydrogen oxidation dark
82367	sulfur compound oxidation dark
82367	denitrification
82367	denitrification
82367	nitrate reduction
82367	nitrate reduction
82367	nitrite reduction
82367	thiosulfate oxidation dark
82367	sulfide oxidation dark
82367	nitrite reduction
82367	thiosulfate oxidation dark
82367	nitrous oxide reduction
82367	denitrification
82367	aerobic chemo heterotrophy
82367	aerobic chemo heterotrophy
82367	nitrification
82367	nitrite reduction
82367	nitrification
82367	denitrification
82367	sulfide oxidation dark
82367	hydrogen oxidation dark
82367	nitrite reduction
1742972	nitrite oxidation
1742972	nitrification
1742972	nitrite oxidation
1742972	nitrification
1742973	nitrification
1742973	nitrification
1742973	nitrite oxidation
1742973	nitrite oxidation
1715989	nitrification
1715989	nitrification
1206749	nitrite oxidation
1206749	nitrite oxidation
453162	nitrite oxidation
453162	nitrite oxidation
1441714	thiosulfate oxidation dark
1441714	nitrate reduction
1441714	nitrate reduction
1441714	thiosulfate oxidation dark
1441714	nitrite oxidation
1441714	aerobic chemo heterotrophy
1441714	nitrate reduction
1441714	nitrogen fixation
1441714	aerobic chemo heterotrophy
1441714	nitrite oxidation
1397668	fermentation
1397668	fermentation
1397668	sulfite reduction
1397668	thiosulfate reduction
1397668	sulfite reduction
1397668	sulfate reduction
1397668	sulfate reduction
1397668	thiosulfate reduction
1383067	sulfate reduction
1383067	fermentation
1383067	fermentation
1383067	sulfite reduction
1383067	thiosulfate reduction
1383067	sulfite reduction
1383067	sulfate reduction
1383067	thiosulfate reduction
1833852	sulfite reduction
1833852	nitrate reduction
1833852	nitrite reduction
1833852	nitrate reduction
1833852	sulfate reduction
1833852	nitrate reduction
1833852	iron reduction
1833852	sulfate reduction
1833852	sulfite reduction
1833852	nitrite reduction
1833852	thiosulfate reduction
1833852	thiosulfate reduction
1795632	sulfate reduction
1795632	hydrogen oxidation dark
1795632	sulfate reduction
1794699	thiosulfate reduction
1794699	sulfate reduction
1794699	thiosulfate reduction
1794699	hydrogen oxidation dark
1794699	sulfate reduction
1825660	fermentation
1825660	thiosulfate reduction
1825660	sulfate reduction
1825660	thiosulfate reduction
1825660	sulfite reduction
1825660	fermentation
1825660	sulfite reduction
1825660	sulfate reduction
138903	sulfate reduction
138903	thiosulfate reduction
138903	thiosulfate reduction
138903	sulfate reduction
84156	thiosulfate reduction
84156	thiosulfate reduction
84156	sulfite reduction
84156	sulfite reduction
84156	sulfate reduction
84156	sulfate reduction
2234	sulfate reduction
2234	sulfate reduction
489971	iron reduction
489971	sulfate reduction
489971	fermentation
489971	fermentation
489971	thiosulfate reduction
489971	sulfate reduction
489971	thiosulfate reduction
489971	sulfur reduction
489971	sulfur reduction
489971	sulfite reduction
489971	sulfite reduction
281362	nitrous oxide reduction
281362	nitrate reduction
281362	denitrification
281362	aerobic chemo heterotrophy
281362	denitrification
281362	sulfate reduction
281362	fumarate reduction
281362	nitrite reduction
281362	nitrite reduction
281362	denitrification
281362	nitrite reduction
281362	denitrification
281362	sulfate reduction
281362	nitrite reduction
281362	nitrite reduction
281362	nitrate reduction
281362	aerobic chemo heterotrophy
281362	denitrification
42838	sulfur reduction
42838	nitrate reduction to ammonia
42838	iron oxidation dark
42838	sulfur reduction
42838	nitrate reduction to ammonia
42838	nitrate reduction
42838	nitrate reduction
42838	fermentation
42838	sulfate reduction
42838	nitrate reduction to ammonia
42838	nitrite reduction
42838	sulfate reduction
42838	nitrite reduction to ammonia
42838	fermentation
42838	hydrogen oxidation dark
42838	nitrite reduction to ammonia
42838	nitrate reduction to ammonia
879	sulfate reduction
879	fumarate reduction
879	hydrogen oxidation dark
879	nitrite reduction to ammonia
879	sulfur reduction
879	sulfate reduction
879	thiosulfate reduction
879	fermentation
879	nitrite reduction
879	thiosulfate reduction
879	nitrite reduction to ammonia
879	nitrite reduction to ammonia
879	sulfur reduction
879	fermentation
886292	sulfite reduction
886292	hydrogen oxidation dark
886292	fermentation
886292	sulfate reduction
886292	sulfur reduction
886292	thiosulfate reduction
886292	sulfate reduction
886292	sulfite reduction
886292	fermentation
886292	sulfur reduction
886292	thiosulfate reduction
412895	sulfate reduction
412895	iron reduction
412895	thiosulfate reduction
412895	hydrogen oxidation dark
412895	sulfite reduction
412895	sulfite reduction
412895	fermentation
412895	arsenate reduction
412895	sulfate reduction
412895	fermentation
412895	arsenate reduction
412895	thiosulfate reduction
314583	sulfate reduction
314583	thiosulfate reduction
314583	sulfite reduction
314583	sulfite reduction
314583	sulfur reduction
314583	sulfur reduction
314583	thiosulfate reduction
314583	sulfate reduction
58180	sulfate reduction
58180	sulfate reduction
453224	fermentation
453224	aromatic compound degradation
453224	sulfate reduction
453224	fermentation
453224	thiosulfate reduction
453224	sulfate reduction
453224	thiosulfate reduction
453224	aromatic compound degradation
453224	hydrogen oxidation dark
453224	sulfur reduction
453224	sulfur reduction
442866	thiosulfate reduction
442866	hydrogen oxidation dark
442866	thiosulfate reduction
442866	sulfate reduction
442866	sulfate reduction
369958	sulfate reduction
369958	thiosulfate reduction
369958	sulfite reduction
369958	fermentation
369958	sulfate reduction
369958	fermentation
369958	thiosulfate reduction
369958	sulfite reduction
360296	iron reduction
360296	sulfur reduction
360296	hydrogen oxidation dark
360296	thiosulfate reduction
360296	sulfite reduction
360296	sulfite reduction
360296	thiosulfate reduction
360296	sulfate reduction
360296	sulfur reduction
360296	sulfate reduction
1216062	thiosulfate reduction
1216062	hydrogen oxidation dark
1216062	sulfite reduction
1216062	sulfate reduction
1216062	thiosulfate reduction
1216062	sulfite reduction
1216062	sulfate reduction
1037382	thiosulfate reduction
1037382	sulfur reduction
1037382	thiosulfate reduction
1037382	sulfur reduction
1037382	sulfate reduction
1037382	sulfate reduction
1185843	thiosulfate reduction
1185843	sulfate reduction
1185843	sulfate reduction
1185843	thiosulfate reduction
1185843	fumarate reduction
468528	sulfate reduction
468528	sulfate reduction
468528	hydrogen oxidation dark
1181840	sulfate reduction
1181840	sulfate reduction
261938	hydrogen oxidation dark
261938	nitrate reduction
261938	nitrate reduction
261938	fermentation
261938	fermentation
261938	sulfite reduction
261938	sulfate reduction
261938	sulfite reduction
261938	nitrate reduction
261938	thiosulfate reduction
261938	sulfate reduction
261938	thiosulfate reduction
983975	thiosulfate reduction
983975	sulfite reduction
983975	hydrogen oxidation dark
983975	fumarate reduction
983975	sulfite reduction
983975	sulfate reduction
983975	thiosulfate reduction
983975	fermentation
983975	fermentation
983975	sulfate reduction
2292	sulfate reduction
2292	sulfate reduction
332175	thiosulfate reduction
332175	sulfite reduction
332175	sulfate reduction
332175	thiosulfate reduction
332175	sulfate reduction
332175	hydrogen oxidation dark
332175	sulfite reduction
1295609	thiosulfate reduction
1295609	sulfur reduction
1295609	sulfate reduction
1295609	hydrogen oxidation dark
1295609	sulfate reduction
1295609	thiosulfate reduction
1295609	sulfur reduction
501497	sulfate reduction
501497	sulfate reduction
879567	thiosulfate reduction
879567	fermentation
879567	sulfite reduction
879567	sulfate reduction
879567	sulfate reduction
879567	sulfite reduction
879567	fermentation
879567	hydrogen oxidation dark
879567	thiosulfate reduction
885581	sulfate reduction
885581	sulfate reduction
885581	hydrogen oxidation dark
617002	fermentation
617002	sulfite reduction
617002	sulfate reduction
617002	hydrogen oxidation dark
617002	sulfate reduction
617002	sulfite reduction
617002	thiosulfate reduction
617002	fermentation
617002	thiosulfate reduction
617001	hydrogen oxidation dark
617001	sulfate reduction
617001	fermentation
617001	sulfite reduction
617001	thiosulfate reduction
617001	thiosulfate reduction
617001	sulfite reduction
617001	sulfate reduction
617001	fermentation
617000	thiosulfate reduction
617000	sulfate reduction
617000	sulfate reduction
617000	hydrogen oxidation dark
617000	fermentation
617000	sulfite reduction
617000	thiosulfate reduction
617000	sulfite reduction
617000	fermentation
698827	sulfate reduction
698827	sulfite reduction
698827	sulfite reduction
698827	hydrogen oxidation dark
698827	fermentation
698827	sulfate reduction
698827	thiosulfate reduction
698827	fermentation
698827	thiosulfate reduction
682550	sulfate reduction
682550	hydrogen oxidation dark
682550	thiosulfate reduction
682550	thiosulfate reduction
682550	sulfate reduction
171695	hydrogen oxidation dark
171695	sulfate reduction
171695	sulfate reduction
564288	sulfur reduction
564288	hydrogen oxidation dark
564288	sulfate reduction
564288	thiosulfate reduction
564288	thiosulfate reduction
564288	sulfate reduction
564288	sulfur reduction
1285191	thiosulfate reduction
1285191	thiosulfate reduction
1285191	sulfur reduction
1285191	sulfate reduction
1285191	sulfur reduction
1285191	sulfate reduction
680375	sulfate reduction
680375	thiosulfate reduction
680375	thiosulfate reduction
680375	sulfate reduction
680375	hydrogen oxidation dark
869805	thiosulfate reduction
869805	sulfate reduction
869805	thiosulfate reduction
869805	sulfate reduction
610254	hydrogen oxidation dark
610254	fermentation
610254	fermentation
610254	sulfate reduction
610254	sulfate reduction
78126	sulfate reduction
78126	sulfate reduction
76887	sulfur reduction
76887	sulfate reduction
76887	thiosulfate reduction
76887	thiosulfate reduction
76887	sulfur reduction
76887	sulfate reduction
39841	sulfate reduction
39841	sulfate reduction
35837	sulfite reduction
35837	sulfite reduction
35837	sulfate reduction
35837	sulfate reduction
52561	sulfur reduction
52561	sulfate reduction
52561	sulfate reduction
52561	sulfur reduction
47055	sulfate reduction
47055	sulfate reduction
42471	sulfate reduction
42471	sulfate reduction
2358	nitrogen fixation
2358	sulfate reduction
2358	sulfate reduction
2358	nitrate reduction
2358	thiosulfate reduction
2358	thiosulfate reduction
79209	iron reduction
79209	sulfite reduction
79209	sulfite reduction
79209	sulfur reduction
79209	thiosulfate reduction
79209	sulfate reduction
79209	sulfate reduction
79209	thiosulfate reduction
79209	sulfur reduction
85874	thiosulfate reduction
85874	fermentation
85874	thiosulfate reduction
85874	sulfate reduction
85874	fermentation
85874	sulfate reduction
1526	fermentation
1526	fermentation
1526	sulfate reduction
1526	sulfate reduction
28223	aromatic compound degradation
28223	aromatic hydrocarbon degradation
28223	sulfate reduction
28223	sulfate reduction
28223	aromatic hydrocarbon degradation
28223	hydrocarbon degradation
28223	aromatic hydrocarbon degradation
897	denitrification
897	sulfate reduction
897	sulfate reduction
897	nitrite reduction
897	nitrous oxide reduction
897	denitrification
897	denitrification
897	aromatic compound degradation
897	nitrate reduction
897	nitrite reduction
897	denitrification
897	aromatic compound degradation
897	nitrate reduction
897	nitrite reduction
897	sulfite reduction
897	denitrification
897	sulfite reduction
897	nitrite reduction
339862	sulfate reduction
339862	thiosulfate reduction
339862	fumarate reduction
339862	thiosulfate reduction
339862	sulfate reduction
329936	sulfate reduction
329936	iron reduction
329936	thiosulfate reduction
329936	sulfate reduction
329936	thiosulfate reduction
569859	sulfate reduction
569859	sulfate reduction
569859	thiosulfate reduction
569859	thiosulfate reduction
1909699	sulfate reduction
1909699	sulfate reduction
1909699	thiosulfate reduction
1909699	thiosulfate reduction
1909699	sulfite reduction
1909699	sulfite reduction
1562698	sulfur reduction
1562698	thiosulfate reduction
1562698	hydrogen oxidation dark
1562698	thiosulfate reduction
1562698	sulfur reduction
225196	aromatic compound degradation
225196	sulfur reduction
225196	iron reduction
225196	aromatic compound degradation
225196	sulfur reduction
364764	arsenate reduction
364764	manganese reduction
364764	aerobic chemo heterotrophy
364764	sulfur reduction
364764	arsenate reduction
364764	iron reduction
364764	aerobic chemo heterotrophy
364764	sulfur reduction
874266	nitrate reduction
874266	nitrate reduction
874266	aerobic chemo heterotrophy
874266	nitrate reduction
874266	sulfur reduction
874266	sulfur reduction
874266	aerobic chemo heterotrophy
227924	sulfur reduction
227924	nitrate reduction
227924	nitrate reduction
227924	nitrate reduction
227924	nitrite reduction
227924	sulfur reduction
227924	aerobic chemo heterotrophy
227924	nitrite reduction
227924	aerobic chemo heterotrophy
213806	hydrogen oxidation dark
213806	nitrate reduction
213806	sulfur reduction
213806	nitrate reduction
213806	nitrate reduction
213806	sulfur reduction
213806	iron reduction
766136	sulfur reduction
766136	hydrogen oxidation dark
766136	arsenate reduction
766136	thiosulfate reduction
766136	thiosulfate reduction
766136	sulfur reduction
766136	arsenate reduction
682562	arsenate reduction
682562	arsenate reduction
682562	sulfur reduction
682562	sulfur reduction
321763	iron reduction
321763	sulfur reduction
321763	arsenate reduction
321763	arsenate reduction
321763	sulfur reduction
49338	sulfur reduction
49338	sulfite reduction
49338	hydrogen oxidation dark
49338	nitrate reduction
