tax_id	carbon_substrates
660537	adonitol, arabinose, arabitol, asparagine, aspartate, fructose, fucose, galactose, gluconic acid, glucose, glutamate, histidine, lactate, mannitol, mannose, phenylalanine, proline, pyruvic acid methyl ester, rhamnose, sorbitol, succinate, threonine
488730	adipate, citrate, gluconic acid, glucose, malate, mannose
420952	adipate, arabinose, arginine, caprate, citrate, glucose, lactate, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, Tween 80
488447	adipate, adonitol, arabinose, caprate, citrate, gelatin, gluconic acid, glucose, lactose, malate, maltose, mannitol, mannose, phenylacetate, sucrose, xylose
667676	2-aminethanol, adonitol, alanine, alaninamide, alanine, arabinose, arabitol, asparagine, aspartate, carnitine, cellobiose, citrate, dextrin, formic acid, fructose, galactonic acid, galactose, gluconic acid, glucosamine, glucose, glutamate, glycerol, glycogen, histidine, lactate, malonate, mannitol, mannose, N-acetylgulcosamine, phenylalanine, proline, pyruvic acid methyl ester, quinic acid, raffinose, rhamnose, serine, sorbitol, succinate, sucrose, thymidine, trehalose, Tween 40, Tween 80
488732	adipate, arabinose, caprate, citrate, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate
152500	arabinose
1071679	acetate, adonitol, alanine, alanine, arabinose, arabitol, asparagine, aspartate, carnitine, formic acid, fucose, galactonic acid, galactose, galacturonic acid, gluconic acid, glucuronamide, glucosamine, glucose, glutamate, glycine, histidine, lactose, leucine, malate, malonate, mannitol, mannose, N-acetylgulcosamine, phenylalanine, proline, pyruvic acid methyl ester, quinic acid, serine, sorbitol, succinate, Tween 40, Tween 80, urocanic acid, xylitol
634127	adonitol, cellobiose, dextrin, glycogen, trehalose
634127	dextrin, glycogen, putrescine, quinic acid, rhamnose
1189127	acetate, alanine, alanine, arabitol, arginine, aspartate, citrate, formic acid, fructose, fucose, galactonic acid, galactose, galacturonic acid, gluconic acid, glucuronamide, glucose, glutamate, histidine, lactate, malate, mannitol, mannose, myo-inositol, quinic acid, rhamnose, sorbitol
326474	acetate, alanine, alanine, arabitol, arginine, aspartate, citrate, formic acid, fructose, fucose, galactonic acid, galactose, galacturonic acid, gluconic acid, glucuronamide, glucose, glutamate, histidine, lactate, malate, mannitol, mannose, myo-inositol, quinic acid, rhamnose, sorbitol
482957	adipate, adonitol, arabinose, caprate, citrate, gelatin, gluconic acid, glucose, lactose, malonate, maltose, mannitol, mannose, phenylacetate, sucrose, xylose
488446	adipate, arabinose, caprate, citrate, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate
420953	arabinose, arginine, caprate, glucose, lactate, leucine, malate, maltose, mannitol, mannose, N-acetylgulcosamine, phenylacetate, sucrose, trehalose, Tween 80
488729	adipate, arabinose, caprate, citrate, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate
312026	arabinose, glucose, malate, mannitol, N-acetylgulcosamine
392320	acetate, adipate, adonitol, alanine, alaninamide, alanine, arabinose, asparagine, aspartate, caprate, citrate, formic acid, fructose, fucose, galactose, galacturonic acid, gamma-aminobutyric acid, gluconic acid, glucose, glutamate, histidine, lactate, leucine, malate, mannitol, mannose, methyl pyruvate, myo-inositol, N-acetylgulcosamine, phenylalanine, proline, rhamnose, serine, succinate, trehalose, Tween 40, Tween 80, urea, urocanic acid, xylitol
614212	2-ketogluconate, adipate, arabitol, caprate, fructose, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, sorbitol
614212	2-ketogluconate, adipate, arabitol, caprate, citrate, fructose, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, sorbitol
261302	fructose, glucose, xylose
412963	glycerol, mannose
487049	arabinose, citrate, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate
273251	arabinose, caprate, citrate, gluconic acid, glucose, malate, mannitol, mannose, phenylacetate
83784	arabinose, citrate, malate
458836	2-ketogluconate, 3-hydroxybenzoate, 3-hydroxybenzoate, 4-hydroxbenzoate, alanine, alanine, citrate, fucose, histidine, malate, phenylacetate, proline, ribose, sorbitol
488731	adipate, arabinose, caprate, citrate, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate
321895	adonitol, cellobiose, rhamnose, ribose, sucrose
380675	3-hydroxybutyrate, alanine, alanine, arabinose, fucose, glucose, glycogen, histidine, itaconate, lactate, mannitol, myo-inositol, N-acetylgulcosamine, proline, propionate, ribose, sorbitol
948107	arabinose, citrate, gluconic acid, glucose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate
863227	alanine, arabinose, arabitol, asparagine, aspartate, citrate, dextrin, formic acid, fructose, fucose, galactose, gluconic acid, glucose, glutamate, glycerol, lactate, mannitol, mannose, myo-inositol, N-acetylgulcosamine, phenylalanine, proline, pyruvic acid methyl ester, quinic acid, rhamnose, sorbitol, succinate, Tween 40, Tween 80
326475	aspartate, citrate, fructose, fucose, galactose, galacturonic acid, gluconic acid, glucuronamide, glucose, glutamate, histidine, lactate, malate, mannitol, mannose, myo-inositol, quinic acid, rhamnose
311230	2-ketogluconate, 3-hydroxybutyrate, 5-ketogluconate, arabinose, caprate, fucose, gluconic acid, glucose, histidine, lactate, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, proline, rhamnose, ribose, serine, sorbitol, suberic acid
1226301	aspartate, citrate, formic acid, fucose, galactonic acid, galactose, galacturonic acid, gluconic acid, glucose, glutamate, histidine, lactate, malate, mannitol, mannose, myo-inositol, N-acetylgulcosamine, propionate, quinic acid, rhamnose, serine, sorbitol, trehalose
92647	arabinose, arabitol, fructose, fucose, gluconic acid, glucose, glycerol, lactose, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, rhamnose, ribose, salicin, sorbitol, trehalose, xylose
219649	adonitol, cellobiose, rhamnose, trehalose
36873	adipate, arginine, caprate, citrate, fructose, gluconic acid, glucose, lactate, malate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, xylose
871203	arabinose, caprate, citrate, gluconic acid, glucose, malate, mannose, N-acetylgulcosamine, phenylacetate
501571	cellobiose, glucose, maltose, mannose, salicin, sucrose, trehalose
544644	acetate, alanine, alanine, glucose, mannose, N-acetylgulcosamine, propionate, succinate
544645	acetate, alanine, alanine, glucose, glycerol, propionate, succinate
367474	fructose, glucose, malonate
414052	citrate, gluconic acid, glycerol, malate, ribose
296745	acetate, cellobiose, galacturonic acid, glucose, glycerol, lactate, lactose, mannitol, mannose, melibiose, pyruvate, raffinose, rhamnose, salicin, succinate, sucrose, trehalose
353224	arabinose, fructose, lactose, sucrose, trehalose
447594	arabinose, mannose, sucrose, xylose
447594	arabinose, mannose, sucrose, xylose
456330	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, raffinose, ribose, trehalose, xylose
447595	cellobiose, fructose, glucose, mannitol, mannose, pyruvate, ribose, xylose
1246530	fructose, glucose, lactate, mannose, pyruvate
413888	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, sucrose, xylose
413889	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, sucrose, trehalose, xylose
1170224	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, pyruvate, ribose, sucrose, xylose
551788	cellobiose, fructose, galactose, glucose, lactose, mannose, raffinose, xylose
551788	cellobiose, fructose, galactose, glucose, lactose, mannose, raffinose, xylose
551788	cellobiose, fructose, galactose, glucose, lactose, mannose, raffinose, xylose
444091	ethanol, malate, succinate
477976	acetate, lactate, malate, pyruvate, succinate
650508	arabinose, fructose, galactose, glucose, pyruvate
515264	cellobiose, fructose, galactose, glucose, maltose, mannose, pyruvate, raffinose, sucrose, threonine, xylose
568790	cellobiose, glycerol, xylose
908809	cellobiose, fructose, glucose, maltose, pyruvate, raffinose, ribose, serine, sucrose, xylose
1147123	alanine, alanine, arabinose, arginine, dextrin, fructose, glucose, glutamate, maltose, mannitol, mannose, propionate, ribose, sucrose
996765	citrate, fructose, galactose, glucose, maltose, pyruvate
1017184	3-hydroxybutyrate, acetate, adipate, aspartate, glucose, propionate, suberic acid, trehalose
659006	3-hydroxybutyrate, acetate, adipate, alanine, alanine, aspartate, citrate, glucose, lactate
449520	urea
374106	acetate
658167	adipate, arabinose, glucose, malate
327575	galactose, glucose, lactose
744873	fructose, glucose, maltose, pyruvate, sucrose
870242	ethanol, fructose, glucose, glycerol, lactate, pyruvate, succinate, sucrose
441616	glucose, lactate, xylose
545534	fructose, mannitol
266123	3-hydroxybutyrate, acetate, adipate, adonitol, alanine, alanine, arabinose, arginine, asparagine, aspartate, caprate, cellobiose, formic acid, fucose, galactose, glucose, glutamate, glycerol, histidine, lactate, malate, phenylacetate, proline, propionate, serine, threonine
659013	3-hydroxybenzoate, 3-hydroxybenzoate, 4-hydroxbenzoate, adipate, arabinose, glucose, malonate, mannitol, mannose, phenylacetate, rhamnose, ribose, serine, sorbitol
56119	acetate, alanine, alanine, aspartate, gluconic acid, lactate, leucine, malate, ornithine, proline, propionate, pyruvate, serine
546114	3-hydroxybenzoate, 3-hydroxybutyrate, 3-hydroxybenzoate, 4-hydroxbenzoate, acetate, adipate, alanine, alanine, arabinose, caprate, citrate, gluconic acid, glucose, lactate, malonate, maltose, mannitol, mannose, N-acetylgulcosamine, phenylacetate, proline, propionate, serine, valerate
1144617	3-hydroxybutyrate, acetate, alanine, alanine, arabinose, aspartate, cellobiose, citrate, fructose, galactose, gluconic acid, glucose, lactate, leucine, malate, maltose, mannose, N-acetylgulcosamine, ornithine, proline, propionate, pyruvate, serine, sucrose
310355	arabinose, galactose, glucose, lactose, maltose, mannose, melibiose, rhamnose, salicin, sucrose, trehalose, xylose
310353	arabinose, galactose, glucose, maltose, mannose, melibiose, salicin, sucrose, trehalose, xylose
310354	arabinose, galactose, glucose, glycerol, lactose, maltose, mannose, melibiose, rhamnose, ribose, sucrose, trehalose, xylose
490185	arabinose, lactate
488454	glucose, malate, maltose, mannitol, mannose, N-acetylgulcosamine
220343	alaninamide, glutamate, glycogen, lactate, methyl pyruvate, serine, succinate, Tween 80
300419	trehalose
304895	arabinose, fructose, glucose, glycerol, mannitol, xylose
910543	cellobiose, fructose, fucose, galactose, glycogen, maltose, mannitol, mannose, ribose, trehalose
280293	arabinose, fructose, glucose, raffinose, sucrose, xylose
450798	arabinose, galactose, gluconic acid, glycerol, N-acetylgulcosamine, salicin
450799	arabinose, cellobiose, fucose, galactose, gluconic acid, glucose, glycerol, glycogen, maltose, mannose, N-acetylgulcosamine, salicin, xylose
1249558	lactate
1187080	acetate, alanine, alanine, arabinose, arginine, asparagine, aspartate, cellobiose, citrate, fructose, fucose, galactose, gluconic acid, glucose, glutamate, glycerol, histidine, lactate, lactose, leucine, malate, maltose, mannose, melibiose, ornithine, phenylalanine, proline, pyruvate, raffinose, rhamnose, ribose, serine, succinate, sucrose, trehalose, xylose
645110	adonitol, arabinose, cellobiose, citrate, fructose, glucose, lactose, malonate, maltose, mannose, melibiose, raffinose, rhamnose, sucrose, xylose
875171	arabinose, galactose, maltose, salicin, trehalose
588602	arabitol, cellobiose, fructose, glucose, lactose, maltose, rhamnose, salicin, sucrose, trehalose, xylose
588602	arabitol, cellobiose, fructose, glucose, lactose, maltose, rhamnose, salicin, sucrose, trehalose, xylose
412034	adonitol, arabinose, arabitol, cellobiose, citrate, dextrin, fructose, galactose, galacturonic acid, gluconic acid, glucuronamide, glucose, glutamate, glycerol, glycogen, lactose, malate, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, myo-inositol, N-acetylgulcosamine, proline, pyruvate, raffinose, rhamnose, sorbitol, succinate, sucrose, trehalose
559956	arabinose, cellobiose, citrate, fructose, gluconic acid, glucose, glutamate, glycerol, lactose, maltose, N-acetylgulcosamine, pyruvate, raffinose, sorbitol, succinate, sucrose, Tween 40, Tween 80
515326	mannitol, N-acetylgulcosamine
301388	5-ketogluconate, arabinose, cellobiose, fructose, gelatin, glucose, maltose, mannose, rhamnose, salicin, sucrose, xylose
1386092	arabinose, fructose, galactose, gluconic acid, glucose, glycogen, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, salicin, sorbitol, sucrose, xylose
398759	acetate, cellobiose, fructose, gluconic acid, glucose, glutamate, glycerol, glycogen, lactose, malonate, mannitol, mannose, N-acetylgulcosamine, phenylacetate, pyruvate, raffinose, salicin, sorbitol, xylose
266130	gelatin, glucose, maltose, sucrose, xylose
988821	cellobiose, galactose, glucose, glycerol, lactose, mannose, rhamnose, ribose, sucrose, trehalose
931536	acetate, arabinose, cellobiose, fructose, galactose, glucose, glycerol, glycogen, maltose, mannitol, mannose, melibiose, salicin, sorbitol, sucrose, trehalose, xylose
931535	arabinose, cellobiose, fructose, galactose, gelatin, glucose, glycerol, glycogen, maltose, mannose, raffinose, salicin, sucrose, trehalose, xylose
311234	5-ketogluconate, arabinose, cellobiose, fructose, galactose, glucose, glycerol, glycogen, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, rhamnose, sucrose, trehalose, xylose
233583	arabinose, lactose, maltose, mannose, N-acetylgulcosamine, rhamnose
935699	cellobiose, fructose, galactose, glucose, glutamate, maltose, mannose, salicin, sucrose, trehalose, Tween 20, Tween 40, Tween 60, Tween 80, xylose
219707	arabinose, cellobiose, galactose, glucose, lactose, maltose, raffinose, sucrose, Tween 20, Tween 40, Tween 80, xylose
504486	fructose, galactose, gelatin, glucose, lactose, mannitol, melibiose, raffinose, Tween 20, Tween 80
630405	cellobiose, fructose, maltose, mannose, raffinose, rhamnose, xylose
264251	arabinose, cellobiose, fructose, galactose, glucose, glycerol, lactose, maltose, mannose, salicin, sucrose, trehalose, xylose
412439	acetate, arabinose, cellobiose, fructose, galactose, glucose, glutamate, maltose, mannose, pyruvate, salicin, sucrose, trehalose, Tween 20, Tween 40, Tween 60, Tween 80, urea, xylose
227865	5-ketogluconate, ribose, xylose
424488	5-ketogluconate, arabinose, fructose, galactose, glucose, lactose, mannose
877549	arabinose, melibiose, sucrose
449973	acetate, glucose, glutamate, lactate, succinate
444444	adonitol, cellobiose, citrate, fructose, galactose, glycerol, salicin, xylitol
363953	alanine, asparagine, aspartate, citrate, glutamate, histidine, leucine, proline, serine
363953	alanine, alanine, asparagine, aspartate, citrate, glutamate, histidine, leucine, proline, serine
505317	arabitol, dextrin, fucose, raffinose, ribose, trehalose, xylose
659595	alpha-cyclodextrin, alpha-ketovaleric acid, dextrin, pyruvic acid methyl ester, succinate, Tween 40, Tween 80
308111	cellobiose, fucose, glucose, glycogen, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, raffinose, rhamnose, xylitol
591203	alanine, alanine, asparagine, aspartate, citrate, dextrin, fructose, gluconic acid, glucose, glutamate, glycerol, glycogen, histidine, maltose, mannose, phenethylamine, pyruvic acid methyl ester, serine, succinate
591203	alanine, alaninamide, alanine, asparagine, aspartate, citrate, dextrin, fructose, gluconic acid, glucose, glutamate, glycerol, glycogen, histidine, maltose, mannose, N-acetylgulcosamine, phenylalanine, pyruvic acid methyl ester, serine, succinate, Tween 40, Tween 80
